move_id,move_symbol,move_layer,score,category,rationale,collection_slot_contents,collection_slot_capacity,board_tile_count,accessible_tile_count,board_tiles_by_symbol,id,symbol
board-tile-11,🍌,4,6.0,Good,"Completes a match with existing tiles, freeing up space.","['🍍', '🍐', '🍑']",7,80,8,"{'🍎': 7, '🍐': 4, '🍊': 12, '🍋': 5, '🍌': 8, '🍉': 5, '🍇': 8, '🍓': 6, '🍒': 7, '🍑': 6, '🥭': 5, '🍍': 7}",,
board-tile-73,🍌,1,6.0,Good,"Completes a match with existing tiles, freeing up space.","['🍍', '🍐', '🍑']",7,80,8,"{'🍎': 7, '🍐': 4, '🍊': 12, '🍋': 5, '🍌': 8, '🍉': 5, '🍇': 8, '🍓': 6, '🍒': 7, '🍑': 6, '🥭': 5, '🍍': 7}",,
board-tile-0,🍑,1,5.5,Strategic,"Completes a match with existing tiles, freeing up space and adding a tile that could set up future matches.","['🍍', '🍐', '🍑']",7,80,8,"{'🍎': 7, '🍐': 4, '🍊': 12, '🍋': 5, '🍌': 8, '🍉': 5, '🍇': 8, '🍓': 6, '🍒': 7, '🍑': 6, '🥭': 5, '🍍': 7}",,
board-tile-15,🍎,2,5.0,Good,"Completes a match with existing tiles, freeing up space.","['🍍', '🍐', '🍑']",7,80,8,"{'🍎': 7, '🍐': 4, '🍊': 12, '🍋': 5, '🍌': 8, '🍉': 5, '🍇': 8, '🍓': 6, '🍒': 7, '🍑': 6, '🥭': 5, '🍍': 7}",,
board-tile-57,🍓,0,3.5,Inaccuracy,Doesn't complete any matches and adds a tile that is not immediately useful.,"['🍍', '🍐', '🍑']",7,80,8,"{'🍎': 7, '🍐': 4, '🍊': 12, '🍋': 5, '🍌': 8, '🍉': 5, '🍇': 8, '🍓': 6, '🍒': 7, '🍑': 6, '🥭': 5, '🍍': 7}",,
board-tile-12,🍇,4,4.0,Strategic,Adds a tile that could potentially set up a future match.,"['🍍', '🍐', '🍑']",7,80,8,"{'🍎': 7, '🍐': 4, '🍊': 12, '🍋': 5, '🍌': 8, '🍉': 5, '🍇': 8, '🍓': 6, '🍒': 7, '🍑': 6, '🥭': 5, '🍍': 7}",,
board-tile-59,🥭,3,3.5,Inaccuracy,High-layer tile with no immediate matches.,"['🍌', '🍍', '🍊']",7,67,8,"{'🍎': 5, '🍐': 8, '🍊': 9, '🍋': 4, '🍌': 7, '🍉': 1, '🍇': 7, '🍓': 6, '🍒': 4, '🍑': 7, '🥭': 6, '🍍': 3}",,
board-tile-33,🍊,2,8.5,Brilliant,"Completes a match, freeing up valuable slots.","['🍌', '🍍', '🍊']",7,67,8,"{'🍎': 5, '🍐': 8, '🍊': 9, '🍋': 4, '🍌': 7, '🍉': 1, '🍇': 7, '🍓': 6, '🍒': 4, '🍑': 7, '🥭': 6, '🍍': 3}",,
board-tile-29,🍊,1,8.0,Good,"Potential for future matches, though not immediate.","['🍌', '🍍', '🍊']",7,67,8,"{'🍎': 5, '🍐': 8, '🍊': 9, '🍋': 4, '🍌': 7, '🍉': 1, '🍇': 7, '🍓': 6, '🍒': 4, '🍑': 7, '🥭': 6, '🍍': 3}",,
board-tile-34,🍑,4,4.5,Strategic,"Opens up a new layer, potentially useful later.","['🍌', '🍍', '🍊']",7,67,8,"{'🍎': 5, '🍐': 8, '🍊': 9, '🍋': 4, '🍌': 7, '🍉': 1, '🍇': 7, '🍓': 6, '🍒': 4, '🍑': 7, '🥭': 6, '🍍': 3}",,
board-tile-4,🍑,0,7.0,Strategic,"Matches another tile, useful for future clearing.","['🍌', '🍍', '🍊']",7,67,8,"{'🍎': 5, '🍐': 8, '🍊': 9, '🍋': 4, '🍌': 7, '🍉': 1, '🍇': 7, '🍓': 6, '🍒': 4, '🍑': 7, '🥭': 6, '🍍': 3}",,
board-tile-18,🥭,3,3.5,Inaccuracy,High-layer tile with no immediate matches.,"['🍌', '🍍', '🍊']",7,67,8,"{'🍎': 5, '🍐': 8, '🍊': 9, '🍋': 4, '🍌': 7, '🍉': 1, '🍇': 7, '🍓': 6, '🍒': 4, '🍑': 7, '🥭': 6, '🍍': 3}",,
board-tile-41,🍍,3,7.5,Brilliant,"Completes a match, freeing up valuable slots.","['🍌', '🍍', '🍊']",7,67,8,"{'🍎': 5, '🍐': 8, '🍊': 9, '🍋': 4, '🍌': 7, '🍉': 1, '🍇': 7, '🍓': 6, '🍒': 4, '🍑': 7, '🥭': 6, '🍍': 3}",,
board-tile-9,🍐,1,6.5,Strategic,"Matches another tile, useful for future clearing.","['🍌', '🍍', '🍊']",7,67,8,"{'🍎': 5, '🍐': 8, '🍊': 9, '🍋': 4, '🍌': 7, '🍉': 1, '🍇': 7, '🍓': 6, '🍒': 4, '🍑': 7, '🥭': 6, '🍍': 3}",,
board-tile-15,🥭,1,5.5,Inaccuracy,"Adds a tile unlikely to form a match soon, increasing risk.",['🍇'],7,44,6,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 5, '🍌': 1, '🍉': 3, '🍇': 5, '🍓': 6, '🍒': 1, '🍑': 4, '🥭': 5, '🍍': 3}",,
board-tile-4,🍇,3,8.5,Brilliant,"Completes a match immediately, freeing up valuable slots.",['🍇'],7,44,6,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 5, '🍌': 1, '🍉': 3, '🍇': 5, '🍓': 6, '🍒': 1, '🍑': 4, '🥭': 5, '🍍': 3}",,
board-tile-5,🍊,1,6.0,Strategic,"Opens up potential for future matches, but not urgent.",['🍇'],7,44,6,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 5, '🍌': 1, '🍉': 3, '🍇': 5, '🍓': 6, '🍒': 1, '🍑': 4, '🥭': 5, '🍍': 3}",,
board-tile-23,🍋,1,7.0,Good,"Aids in forming a match, improving board flexibility.",['🍇'],7,44,6,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 5, '🍌': 1, '🍉': 3, '🍇': 5, '🍓': 6, '🍒': 1, '🍑': 4, '🥭': 5, '🍍': 3}",,
board-tile-22,🍉,2,6.5,Strategic,"Prepares for potential matches, though not immediate.",['🍇'],7,44,6,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 5, '🍌': 1, '🍉': 3, '🍇': 5, '🍓': 6, '🍒': 1, '🍑': 4, '🥭': 5, '🍍': 3}",,
board-tile-31,🥭,1,5.5,Inaccuracy,"Adds another tile unlikely to form a match soon, increasing risk.",['🍇'],7,44,6,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 5, '🍌': 1, '🍉': 3, '🍇': 5, '🍓': 6, '🍒': 1, '🍑': 4, '🥭': 5, '🍍': 3}",,
board-tile-9,🍊,2,3.5,Inaccuracy,"Low chance of forming a match, risks slot wastage.",['🍒'],7,42,6,"{'🍎': 1, '🍐': 2, '🍊': 6, '🍋': 6, '🍌': 1, '🍉': 2, '🍇': 5, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-21,🥭,4,5.0,Strategic,"Potential to block future matches, but high risk.",['🍒'],7,42,6,"{'🍎': 1, '🍐': 2, '🍊': 6, '🍋': 6, '🍌': 1, '🍉': 2, '🍇': 5, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-32,🍉,0,4.0,Good,Could start a match with 🍋 or 🍇.,['🍒'],7,42,6,"{'🍎': 1, '🍐': 2, '🍊': 6, '🍋': 6, '🍌': 1, '🍉': 2, '🍇': 5, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-22,🍍,4,4.5,Strategic,"High value tile, potential to form a match.",['🍒'],7,42,6,"{'🍎': 1, '🍐': 2, '🍊': 6, '🍋': 6, '🍌': 1, '🍉': 2, '🍇': 5, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-35,🥭,0,5.0,Strategic,"Potential to block future matches, but high risk.",['🍒'],7,42,6,"{'🍎': 1, '🍐': 2, '🍊': 6, '🍋': 6, '🍌': 1, '🍉': 2, '🍇': 5, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-31,🍓,4,4.0,Good,Could start a match with 🍇 or 🍓.,['🍒'],7,42,6,"{'🍎': 1, '🍐': 2, '🍊': 6, '🍋': 6, '🍌': 1, '🍉': 2, '🍇': 5, '🍓': 5, '🍒': 2, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-11,🍉,4,2.5,Inaccuracy,"Adds an 🍉 tile, which is not part of any immediate triple.","['🍑', '🍒', '🍒']",7,36,5,"{'🍎': 4, '🍐': 5, '🍊': 4, '🍋': 4, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 0, '🍒': 1, '🍑': 1, '🥭': 4, '🍍': 3}",,
board-tile-15,🍇,2,5.0,Strategic,"Clears a layer 2 🍇, potentially setting up future matches.","['🍑', '🍒', '🍒']",7,36,5,"{'🍎': 4, '🍐': 5, '🍊': 4, '🍋': 4, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 0, '🍒': 1, '🍑': 1, '🥭': 4, '🍍': 3}",,
board-tile-35,🍋,1,7.0,Good,"Completes a 🍋 match, freeing up space and resources.","['🍑', '🍒', '🍒']",7,36,5,"{'🍎': 4, '🍐': 5, '🍊': 4, '🍋': 4, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 0, '🍒': 1, '🍑': 1, '🥭': 4, '🍍': 3}",,
board-tile-22,🥭,4,3.5,Inaccuracy,"Adds an 🥭 tile, which is not part of any immediate triple.","['🍑', '🍒', '🍒']",7,36,5,"{'🍎': 4, '🍐': 5, '🍊': 4, '🍋': 4, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 0, '🍒': 1, '🍑': 1, '🥭': 4, '🍍': 3}",,
board-tile-8,🍊,0,4.5,Strategic,"Clears a layer 0 🍊, opening up space for future matches.","['🍑', '🍒', '🍒']",7,36,5,"{'🍎': 4, '🍐': 5, '🍊': 4, '🍋': 4, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 0, '🍒': 1, '🍑': 1, '🥭': 4, '🍍': 3}",,
board-tile-24,🥭,2,2.5,Inaccuracy,Does not complete any triples and adds a less common tile.,"['🍇', '🍉', '🍋', '🍒']",7,75,8,"{'🍎': 5, '🍐': 7, '🍊': 6, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 9, '🍓': 3, '🍒': 8, '🍑': 5, '🥭': 8, '🍍': 11}",,
board-tile-44,🍒,4,8.0,Brilliant,"Completes a critical 🍒 match, freeing up 3 slots and preventing a loss.","['🍇', '🍉', '🍋', '🍒']",7,75,8,"{'🍎': 5, '🍐': 7, '🍊': 6, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 9, '🍓': 3, '🍒': 8, '🍑': 5, '🥭': 8, '🍍': 11}",,
board-tile-74,🍒,2,7.5,Good,"Completes a 🍒 match, freeing up 2 slots and setting up future matches.","['🍇', '🍉', '🍋', '🍒']",7,75,8,"{'🍎': 5, '🍐': 7, '🍊': 6, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 9, '🍓': 3, '🍒': 8, '🍑': 5, '🥭': 8, '🍍': 11}",,
board-tile-56,🍊,2,6.0,Strategic,"Completes a 🍊 match, but the tile is not immediately useful.","['🍇', '🍉', '🍋', '🍒']",7,75,8,"{'🍎': 5, '🍐': 7, '🍊': 6, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 9, '🍓': 3, '🍒': 8, '🍑': 5, '🥭': 8, '🍍': 11}",,
board-tile-37,🍍,0,5.5,Mistake,Adds a tile that has no other matches available on the board.,"['🍇', '🍉', '🍋', '🍒']",7,75,8,"{'🍎': 5, '🍐': 7, '🍊': 6, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 9, '🍓': 3, '🍒': 8, '🍑': 5, '🥭': 8, '🍍': 11}",,
board-tile-46,🍍,1,5.5,Mistake,Adds a tile that has no other matches available on the board.,"['🍇', '🍉', '🍋', '🍒']",7,75,8,"{'🍎': 5, '🍐': 7, '🍊': 6, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 9, '🍓': 3, '🍒': 8, '🍑': 5, '🥭': 8, '🍍': 11}",,
board-tile-38,🍍,1,5.5,Mistake,Adds a tile that has no other matches available on the board.,"['🍇', '🍉', '🍋', '🍒']",7,75,8,"{'🍎': 5, '🍐': 7, '🍊': 6, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 9, '🍓': 3, '🍒': 8, '🍑': 5, '🥭': 8, '🍍': 11}",,
board-tile-69,🍌,1,6.0,Strategic,"Completes a 🍌 match, but the tile is not immediately useful.","['🍇', '🍉', '🍋', '🍒']",7,75,8,"{'🍎': 5, '🍐': 7, '🍊': 6, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 9, '🍓': 3, '🍒': 8, '🍑': 5, '🥭': 8, '🍍': 11}",,
board-tile-38,🍓,4,6.5,Strategic,"Blocks 🍉, creating a potential future match.","['🍊', '🍍', '🍊', '🍇']",7,80,4,"{'🍎': 14, '🍐': 7, '🍊': 6, '🍋': 4, '🍌': 6, '🍉': 9, '🍇': 9, '🍓': 6, '🍒': 8, '🍑': 3, '🥭': 2, '🍍': 6}",,
board-tile-58,🍉,3,7.0,Good,"Completes a 🍉 match, freeing up slots.","['🍊', '🍍', '🍊', '🍇']",7,80,4,"{'🍎': 14, '🍐': 7, '🍊': 6, '🍋': 4, '🍌': 6, '🍉': 9, '🍇': 9, '🍓': 6, '🍒': 8, '🍑': 3, '🥭': 2, '🍍': 6}",,
board-tile-24,🍉,0,7.5,Brilliant,Completes a 🍉 match and opens up more strategic options.,"['🍊', '🍍', '🍊', '🍇']",7,80,4,"{'🍎': 14, '🍐': 7, '🍊': 6, '🍋': 4, '🍌': 6, '🍉': 9, '🍇': 9, '🍓': 6, '🍒': 8, '🍑': 3, '🥭': 2, '🍍': 6}",,
board-tile-9,🍍,3,5.5,Inaccuracy,Doesn't create an immediate match and is less useful.,"['🍊', '🍍', '🍊', '🍇']",7,80,4,"{'🍎': 14, '🍐': 7, '🍊': 6, '🍋': 4, '🍌': 6, '🍉': 9, '🍇': 9, '🍓': 6, '🍒': 8, '🍑': 3, '🥭': 2, '🍍': 6}",,
board-tile-40,🍓,1,7.5,Strategic,"Matches three 🍓 tiles, clearing them and opening up space.","['🍌', '🍊', '🍑', '🍊', '🍊']",7,42,4,"{'🍎': 4, '🍐': 5, '🍊': 2, '🍋': 3, '🍌': 2, '🍉': 4, '🍇': 3, '🍓': 9, '🍒': 2, '🍑': 2, '🥭': 4, '🍍': 2}",,
board-tile-9,🍇,0,6.0,Inaccuracy,Does not complete a match and adds a tile that is not immediately useful.,"['🍌', '🍊', '🍑', '🍊', '🍊']",7,42,4,"{'🍎': 4, '🍐': 5, '🍊': 2, '🍋': 3, '🍌': 2, '🍉': 4, '🍇': 3, '🍓': 9, '🍒': 2, '🍑': 2, '🥭': 4, '🍍': 2}",,
board-tile-18,🍐,4,8.0,Good,"Completes a critical 🍐 match, freeing up valuable space.","['🍌', '🍊', '🍑', '🍊', '🍊']",7,42,4,"{'🍎': 4, '🍐': 5, '🍊': 2, '🍋': 3, '🍌': 2, '🍉': 4, '🍇': 3, '🍓': 9, '🍒': 2, '🍑': 2, '🥭': 4, '🍍': 2}",,
board-tile-14,🍎,3,5.5,Mistake,Does not complete a match and adds a tile with no immediate matches.,"['🍌', '🍊', '🍑', '🍊', '🍊']",7,42,4,"{'🍎': 4, '🍐': 5, '🍊': 2, '🍋': 3, '🍌': 2, '🍉': 4, '🍇': 3, '🍓': 9, '🍒': 2, '🍑': 2, '🥭': 4, '🍍': 2}",,
board-tile-5,🍊,2,2.5,Inaccuracy,Does not form a match and is less common on the board.,"['🍒', '🍓', '🍒']",7,47,6,"{'🍎': 5, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 7, '🍑': 5, '🥭': 2, '🍍': 2}",,
board-tile-24,🍒,3,7.5,Brilliant,"Completes a match, clearing 3 tiles and opening up space.","['🍒', '🍓', '🍒']",7,47,6,"{'🍎': 5, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 7, '🍑': 5, '🥭': 2, '🍍': 2}",,
board-tile-17,🍐,4,6.0,Good,Helps in forming a match later and clears a layer.,"['🍒', '🍓', '🍒']",7,47,6,"{'🍎': 5, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 7, '🍑': 5, '🥭': 2, '🍍': 2}",,
board-tile-4,🍊,0,2.5,Inaccuracy,Does not form a match and is less common on the board.,"['🍒', '🍓', '🍒']",7,47,6,"{'🍎': 5, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 7, '🍑': 5, '🥭': 2, '🍍': 2}",,
board-tile-35,🍍,0,4.0,Strategic,"Clears a less common tile, potentially setting up future matches.","['🍒', '🍓', '🍒']",7,47,6,"{'🍎': 5, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 7, '🍑': 5, '🥭': 2, '🍍': 2}",,
board-tile-12,🍐,4,6.0,Good,Helps in forming a match later and clears a layer.,"['🍒', '🍓', '🍒']",7,47,6,"{'🍎': 5, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 2, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 7, '🍑': 5, '🥭': 2, '🍍': 2}",,
board-tile-32,🍒,1,8.5,Strategic,"Matches a triple of 🍒, removing tiles and freeing up space.","['🍒', '🍋', '🍑', '🍋']",7,44,3,"{'🍎': 2, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 4, '🍉': 3, '🍇': 4, '🍓': 2, '🍒': 7, '🍑': 3, '🥭': 5, '🍍': 2}",,
board-tile-5,🍑,0,6.0,Inaccuracy,Does not complete a match and could block useful tiles.,"['🍒', '🍋', '🍑', '🍋']",7,44,3,"{'🍎': 2, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 4, '🍉': 3, '🍇': 4, '🍓': 2, '🍒': 7, '🍑': 3, '🥭': 5, '🍍': 2}",,
board-tile-17,🍌,2,5.5,Mistake,Does not contribute to immediate matches and may complicate future moves.,"['🍒', '🍋', '🍑', '🍋']",7,44,3,"{'🍎': 2, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 4, '🍉': 3, '🍇': 4, '🍓': 2, '🍒': 7, '🍑': 3, '🥭': 5, '🍍': 2}",,
board-tile-43,🍌,3,7.5,Strategic,"Completes a match with 🍌 tiles, clearing 3 slots and unblocking others.","['🍇', '🍇', '🍌', '🍒', '🥭']",7,49,6,"{'🍎': 1, '🍐': 5, '🍊': 4, '🍋': 5, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 2, '🥭': 6, '🍍': 8}",,
board-tile-14,🍍,1,8.0,Brilliant,"Completes a match with 🍍 tiles, freeing up valuable slots.","['🍇', '🍇', '🍌', '🍒', '🥭']",7,49,6,"{'🍎': 1, '🍐': 5, '🍊': 4, '🍋': 5, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 2, '🥭': 6, '🍍': 8}",,
board-tile-15,🍇,1,7.0,Good,"Completes a match with 🍇 tiles, reducing collection slot usage.","['🍇', '🍇', '🍌', '🍒', '🥭']",7,49,6,"{'🍎': 1, '🍐': 5, '🍊': 4, '🍋': 5, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 2, '🥭': 6, '🍍': 8}",,
board-tile-40,🍉,0,6.5,Inaccuracy,Doesn't complete a match and only clears one slot.,"['🍇', '🍇', '🍌', '🍒', '🥭']",7,49,6,"{'🍎': 1, '🍐': 5, '🍊': 4, '🍋': 5, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 2, '🥭': 6, '🍍': 8}",,
board-tile-35,🍐,1,6.0,Inaccuracy,Doesn't complete a match and only clears one slot.,"['🍇', '🍇', '🍌', '🍒', '🥭']",7,49,6,"{'🍎': 1, '🍐': 5, '🍊': 4, '🍋': 5, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 2, '🥭': 6, '🍍': 8}",,
board-tile-2,🍎,1,5.5,Inaccuracy,Doesn't complete a match and only clears one slot.,"['🍇', '🍇', '🍌', '🍒', '🥭']",7,49,6,"{'🍎': 1, '🍐': 5, '🍊': 4, '🍋': 5, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 2, '🥭': 6, '🍍': 8}",,
board-tile-26,🍉,4,6.5,Strategic,"Matches with existing collection, but doesn't complete a triple.","['🍉', '🍌', '🍍', '🍒']",7,77,4,"{'🍎': 9, '🍐': 4, '🍊': 11, '🍋': 10, '🍌': 4, '🍉': 6, '🍇': 6, '🍓': 6, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 7}",,
board-tile-8,🍍,3,7.0,Good,"Completes a match, freeing up space and resources.","['🍉', '🍌', '🍍', '🍒']",7,77,4,"{'🍎': 9, '🍐': 4, '🍊': 11, '🍋': 10, '🍌': 4, '🍉': 6, '🍇': 6, '🍓': 6, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 7}",,
board-tile-2,🍍,0,7.0,Good,"Completes a match, freeing up space and resources.","['🍉', '🍌', '🍍', '🍒']",7,77,4,"{'🍎': 9, '🍐': 4, '🍊': 11, '🍋': 10, '🍌': 4, '🍉': 6, '🍇': 6, '🍓': 6, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 7}",,
board-tile-18,🍐,2,5.5,Inaccuracy,Doesn't match with current collection and offers no immediate benefit.,"['🍉', '🍌', '🍍', '🍒']",7,77,4,"{'🍎': 9, '🍐': 4, '🍊': 11, '🍋': 10, '🍌': 4, '🍉': 6, '🍇': 6, '🍓': 6, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 7}",,
board-tile-6,🥭,3,2.5,Inaccuracy,"Low frequency symbol, unlikely to form a match soon.",['🍉'],7,38,7,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 2, '🍌': 4, '🍉': 1, '🍇': 3, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 3, '🍍': 4}",,
board-tile-29,🍒,3,4.0,Strategic,"Clears a row, potentially unblocking multiple tiles.",['🍉'],7,38,7,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 2, '🍌': 4, '🍉': 1, '🍇': 3, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 3, '🍍': 4}",,
board-tile-13,🍓,2,3.5,Good,"High frequency symbol, increases chances of forming a match.",['🍉'],7,38,7,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 2, '🍌': 4, '🍉': 1, '🍇': 3, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 3, '🍍': 4}",,
board-tile-14,🍊,0,5.5,Brilliant,"Completes a critical match, freeing up valuable slots.",['🍉'],7,38,7,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 2, '🍌': 4, '🍉': 1, '🍇': 3, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 3, '🍍': 4}",,
board-tile-23,🍍,4,3.0,Strategic,"Frequent symbol, sets up potential future matches.",['🍉'],7,38,7,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 2, '🍌': 4, '🍉': 1, '🍇': 3, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 3, '🍍': 4}",,
board-tile-31,🍇,2,3.5,Good,"Clears a row, potentially unblocking multiple tiles.",['🍉'],7,38,7,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 2, '🍌': 4, '🍉': 1, '🍇': 3, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 3, '🍍': 4}",,
board-tile-8,🍊,0,5.5,Brilliant,"Completes a critical match, freeing up valuable slots.",['🍉'],7,38,7,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 2, '🍌': 4, '🍉': 1, '🍇': 3, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 3, '🍍': 4}",,
board-tile-0,🍑,1,4.5,Inaccuracy,"Adds a tile with no immediate match, risking slot wastage.","['🍓', '🍍', '🍒', '🍑', '🍌']",7,34,3,"{'🍎': 5, '🍐': 3, '🍊': 1, '🍋': 5, '🍌': 2, '🍉': 3, '🍇': 4, '🍓': 2, '🍒': 2, '🍑': 2, '🥭': 0, '🍍': 5}",,
board-tile-14,🍇,3,6.0,Strategic,Opens up potential matches with existing tiles in collection.,"['🍓', '🍍', '🍒', '🍑', '🍌']",7,34,3,"{'🍎': 5, '🍐': 3, '🍊': 1, '🍋': 5, '🍌': 2, '🍉': 3, '🍇': 4, '🍓': 2, '🍒': 2, '🍑': 2, '🥭': 0, '🍍': 5}",,
board-tile-18,🍎,3,7.5,Good,"Completes a match with existing tiles, freeing up slots.","['🍓', '🍍', '🍒', '🍑', '🍌']",7,34,3,"{'🍎': 5, '🍐': 3, '🍊': 1, '🍋': 5, '🍌': 2, '🍉': 3, '🍇': 4, '🍓': 2, '🍒': 2, '🍑': 2, '🥭': 0, '🍍': 5}",,
board-tile-25,🍒,3,2.5,Inaccuracy,Low frequency tile with no immediate matches.,"['🥭', '🍊']",7,67,7,"{'🍎': 4, '🍐': 6, '🍊': 7, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 4}",,
board-tile-59,🍒,1,2.5,Inaccuracy,Low frequency tile with no immediate matches.,"['🥭', '🍊']",7,67,7,"{'🍎': 4, '🍐': 6, '🍊': 7, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 4}",,
board-tile-17,🍎,2,5.5,Strategic,"Matches three 'leaf' tiles, freeing up space.","['🥭', '🍊']",7,67,7,"{'🍎': 4, '🍐': 6, '🍊': 7, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 4}",,
board-tile-58,🍉,0,4.5,Good,Potential for future matches but no immediate triple.,"['🥭', '🍊']",7,67,7,"{'🍎': 4, '🍐': 6, '🍊': 7, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 4}",,
board-tile-60,🍇,1,6.0,Good,"Matches two 'lightning' tiles, useful for future combinations.","['🥭', '🍊']",7,67,7,"{'🍎': 4, '🍐': 6, '🍊': 7, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 4}",,
board-tile-42,🍊,1,7.5,Brilliant,"Completes a critical match, clearing space and preventing loss.","['🥭', '🍊']",7,67,7,"{'🍎': 4, '🍐': 6, '🍊': 7, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 4}",,
board-tile-0,🍋,3,3.5,Inaccuracy,Low frequency tile with no immediate matches.,"['🥭', '🍊']",7,67,7,"{'🍎': 4, '🍐': 6, '🍊': 7, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 8, '🍓': 8, '🍒': 4, '🍑': 6, '🥭': 4, '🍍': 4}",,
