move_id,score,category,rationale,collection_slot_contents,collection_slot_capacity,board_tile_count,accessible_tile_count,board_tiles_by_symbol,id
,8.5,Strategic,"Completes a 🍋 match, freeing up slots and preventing a loss.","['🍋', '🍒']",7,34,5,"{'🍎': 0, '🍐': 4, '🍊': 4, '🍋': 3, '🍌': 0, '🍉': 2, '🍇': 5, '🍓': 4, '🍒': 3, '🍑': 2, '🥭': 4, '🍍': 3}",board-tile-27
board-tile-28,4.5,Inaccuracy,"Adds a tile unlikely to match, wasting a slot.","['🍑', '🥭', '🍌']",7,42,7,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 5, '🍌': 6, '🍉': 2, '🍇': 2, '🍓': 1, '🍒': 4, '🍑': 5, '🥭': 4, '🍍': 2}",
board-tile-17,5.0,Strategic,Opens potential for future matches and unblocks other tiles.,"['🍑', '🥭', '🍌']",7,42,7,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 5, '🍌': 6, '🍉': 2, '🍇': 2, '🍓': 1, '🍒': 4, '🍑': 5, '🥭': 4, '🍍': 2}",
board-tile-37,7.5,Brilliant,"Completes a critical match, freeing up 3 slots.","['🍑', '🥭', '🍌']",7,42,7,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 5, '🍌': 6, '🍉': 2, '🍇': 2, '🍓': 1, '🍒': 4, '🍑': 5, '🥭': 4, '🍍': 2}",
board-tile-22,5.5,Good,"Potential to create a match, but less critical.","['🍑', '🥭', '🍌']",7,42,7,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 5, '🍌': 6, '🍉': 2, '🍇': 2, '🍓': 1, '🍒': 4, '🍑': 5, '🥭': 4, '🍍': 2}",
board-tile-14,4.0,Inaccuracy,"Unlikely to match immediately, wasting a slot.","['🍑', '🥭', '🍌']",7,42,7,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 5, '🍌': 6, '🍉': 2, '🍇': 2, '🍓': 1, '🍒': 4, '🍑': 5, '🥭': 4, '🍍': 2}",
board-tile-25,6.0,Strategic,Potential for future matches and unblocks other tiles.,"['🍑', '🥭', '🍌']",7,42,7,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 5, '🍌': 6, '🍉': 2, '🍇': 2, '🍓': 1, '🍒': 4, '🍑': 5, '🥭': 4, '🍍': 2}",
board-tile-30,5.5,Good,"Potential to create a match, but less critical.","['🍑', '🥭', '🍌']",7,42,7,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 5, '🍌': 6, '🍉': 2, '🍇': 2, '🍓': 1, '🍒': 4, '🍑': 5, '🥭': 4, '🍍': 2}",
board-tile-55,7.5,Strategic,Adds a tile that could potentially set up a future match.,[],7,59,7,"{'🍎': 7, '🍐': 1, '🍊': 8, '🍋': 9, '🍌': 2, '🍉': 8, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 3}",
board-tile-46,8.0,Good,"Completes a triple with another tile, freeing up 3 slots.",[],7,59,7,"{'🍎': 7, '🍐': 1, '🍊': 8, '🍋': 9, '🍌': 2, '🍉': 8, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 3}",
board-tile-58,7.5,Strategic,Adds a tile that could potentially set up a future match.,[],7,59,7,"{'🍎': 7, '🍐': 1, '🍊': 8, '🍋': 9, '🍌': 2, '🍉': 8, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 3}",
board-tile-2,6.0,Inaccuracy,Doesn't add to any immediate or future matches.,[],7,59,7,"{'🍎': 7, '🍐': 1, '🍊': 8, '🍋': 9, '🍌': 2, '🍉': 8, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 3}",
board-tile-8,8.0,Good,"Completes a triple with another tile, freeing up 3 slots.",[],7,59,7,"{'🍎': 7, '🍐': 1, '🍊': 8, '🍋': 9, '🍌': 2, '🍉': 8, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 3}",
board-tile-20,5.0,Mistake,Tile does not match any others and is not useful.,[],7,59,7,"{'🍎': 7, '🍐': 1, '🍊': 8, '🍋': 9, '🍌': 2, '🍉': 8, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 3}",
board-tile-17,9.0,Brilliant,"Completes a critical triple, freeing up 3 slots and preventing a loss.",[],7,59,7,"{'🍎': 7, '🍐': 1, '🍊': 8, '🍋': 9, '🍌': 2, '🍉': 8, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 3}",
board-tile-5,6.0,Strategic,"Matches two '-Shirt' tiles, clearing one slot and setting up future matches.","['🍇', '🍉', '🍍', '🍍', '🍌']",7,68,5,"{'🍎': 5, '🍐': 3, '🍊': 4, '🍋': 3, '🍌': 6, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 10, '🍑': 3, '🥭': 7, '🍍': 7}",
board-tile-41,3.0,Inaccuracy,Does not contribute to any immediate matches and may block useful tiles.,"['🍇', '🍉', '🍍', '🍍', '🍌']",7,68,5,"{'🍎': 5, '🍐': 3, '🍊': 4, '🍋': 3, '🍌': 6, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 10, '🍑': 3, '🥭': 7, '🍍': 7}",
board-tile-48,7.0,Good,"Completes a match of three 'Sparkler' tiles, freeing up valuable slots.","['🍇', '🍉', '🍍', '🍍', '🍌']",7,68,5,"{'🍎': 5, '🍐': 3, '🍊': 4, '🍋': 3, '🍌': 6, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 10, '🍑': 3, '🥭': 7, '🍍': 7}",
board-tile-25,6.0,Strategic,"Matches two '-Shirt' tiles, clearing one slot and setting up future matches.","['🍇', '🍉', '🍍', '🍍', '🍌']",7,68,5,"{'🍎': 5, '🍐': 3, '🍊': 4, '🍋': 3, '🍌': 6, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 10, '🍑': 3, '🥭': 7, '🍍': 7}",
board-tile-40,7.0,Good,"Completes a match of three 'Sparkler' tiles, freeing up valuable slots.","['🍇', '🍉', '🍍', '🍍', '🍌']",7,68,5,"{'🍎': 5, '🍐': 3, '🍊': 4, '🍋': 3, '🍌': 6, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 10, '🍑': 3, '🥭': 7, '🍍': 7}",
board-tile-13,5.0,Inaccuracy,"Adds a tile with no immediate matches, potentially blocking useful moves.",['🍎'],7,34,6,"{'🍎': 2, '🍐': 3, '🍊': 0, '🍋': 3, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 3, '🍒': 2, '🍑': 2, '🥭': 5, '🍍': 4}",
board-tile-20,7.0,Strategic,"Completes a potential match with another 🥭 tile, improving future opportunities.",['🍎'],7,34,6,"{'🍎': 2, '🍐': 3, '🍊': 0, '🍋': 3, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 3, '🍒': 2, '🍑': 2, '🥭': 5, '🍍': 4}",
board-tile-27,6.0,Good,"Opens up a potential match with other 🍓 tiles, useful for clearing the board.",['🍎'],7,34,6,"{'🍎': 2, '🍐': 3, '🍊': 0, '🍋': 3, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 3, '🍒': 2, '🍑': 2, '🥭': 5, '🍍': 4}",
board-tile-7,8.0,Brilliant,"Completes a critical match with two existing 🍐 tiles, clearing space immediately.",['🍎'],7,34,6,"{'🍎': 2, '🍐': 3, '🍊': 0, '🍋': 3, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 3, '🍒': 2, '🍑': 2, '🥭': 5, '🍍': 4}",
board-tile-22,5.5,Inaccuracy,"Adds a tile with no immediate matches, potentially blocking useful moves.",['🍎'],7,34,6,"{'🍎': 2, '🍐': 3, '🍊': 0, '🍋': 3, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 3, '🍒': 2, '🍑': 2, '🥭': 5, '🍍': 4}",
board-tile-21,4.5,Mistake,"Adds a tile with no immediate matches, potentially blocking useful moves and wasting a slot.",['🍎'],7,34,6,"{'🍎': 2, '🍐': 3, '🍊': 0, '🍋': 3, '🍌': 4, '🍉': 3, '🍇': 3, '🍓': 3, '🍒': 2, '🍑': 2, '🥭': 5, '🍍': 4}",
board-tile-12,6.0,Inaccuracy,Adds another 🍎 tile without immediate match potential.,"['🍒', '🍉', '🍎']",7,30,4,"{'🍎': 4, '🍐': 2, '🍊': 1, '🍋': 1, '🍌': 5, '🍉': 3, '🍇': 1, '🍓': 1, '🍒': 1, '🍑': 2, '🥭': 5, '🍍': 4}",
board-tile-3,8.0,Strategic,"Completes a critical 🥭 match, freeing up valuable slots.","['🍒', '🍉', '🍎']",7,30,4,"{'🍎': 4, '🍐': 2, '🍊': 1, '🍋': 1, '🍌': 5, '🍉': 3, '🍇': 1, '🍓': 1, '🍒': 1, '🍑': 2, '🥭': 5, '🍍': 4}",
board-tile-8,5.0,Mistake,"Adds 🍍 with no obvious matches, blocking better options.","['🍒', '🍉', '🍎']",7,30,4,"{'🍎': 4, '🍐': 2, '🍊': 1, '🍋': 1, '🍌': 5, '🍉': 3, '🍇': 1, '🍓': 1, '🍒': 1, '🍑': 2, '🥭': 5, '🍍': 4}",
board-tile-6,7.0,Good,"Clears a 🍇 tile, potentially setting up future matches.","['🍒', '🍉', '🍎']",7,30,4,"{'🍎': 4, '🍐': 2, '🍊': 1, '🍋': 1, '🍌': 5, '🍉': 3, '🍇': 1, '🍓': 1, '🍒': 1, '🍑': 2, '🥭': 5, '🍍': 4}",
board-tile-7,4.5,Inaccuracy,Doesn't contribute to immediate matches and is less common.,['🍍'],7,67,4,"{'🍎': 5, '🍐': 6, '🍊': 4, '🍋': 6, '🍌': 11, '🍉': 5, '🍇': 5, '🍓': 5, '🍒': 3, '🍑': 1, '🥭': 7, '🍍': 9}",
board-tile-32,8.0,Brilliant,"Completes a critical match, freeing up 3 slots and preventing loss.",['🍍'],7,67,4,"{'🍎': 5, '🍐': 6, '🍊': 4, '🍋': 6, '🍌': 11, '🍉': 5, '🍇': 5, '🍓': 5, '🍒': 3, '🍑': 1, '🥭': 7, '🍍': 9}",
board-tile-43,6.0,Good,Sets up future matches but doesn't immediately solve any.,['🍍'],7,67,4,"{'🍎': 5, '🍐': 6, '🍊': 4, '🍋': 6, '🍌': 11, '🍉': 5, '🍇': 5, '🍓': 5, '🍒': 3, '🍑': 1, '🥭': 7, '🍍': 9}",
board-tile-64,7.0,Strategic,Unlocks more tiles and sets up potential matches.,['🍍'],7,67,4,"{'🍎': 5, '🍐': 6, '🍊': 4, '🍋': 6, '🍌': 11, '🍉': 5, '🍇': 5, '🍓': 5, '🍒': 3, '🍑': 1, '🥭': 7, '🍍': 9}",
board-tile-4,5.0,Inaccuracy,Does not complete a match and does not set up any immediate strategic advantage.,"['🍒', '🍑']",7,74,4,"{'🍎': 4, '🍐': 5, '🍊': 9, '🍋': 2, '🍌': 7, '🍉': 4, '🍇': 5, '🍓': 10, '🍒': 11, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-10,7.0,Good,"Completes a match with another 🍑 tile, freeing up slots.","['🍒', '🍑']",7,74,4,"{'🍎': 4, '🍐': 5, '🍊': 9, '🍋': 2, '🍌': 7, '🍉': 4, '🍇': 5, '🍓': 10, '🍒': 11, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-42,4.0,Mistake,No immediate match and does not contribute to clearing the board efficiently.,"['🍒', '🍑']",7,74,4,"{'🍎': 4, '🍐': 5, '🍊': 9, '🍋': 2, '🍌': 7, '🍉': 4, '🍇': 5, '🍓': 10, '🍒': 11, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-50,8.0,Strategic,"Completes a match with two other 🍊 tiles, clearing three slots and setting up future matches.","['🍒', '🍑']",7,74,4,"{'🍎': 4, '🍐': 5, '🍊': 9, '🍋': 2, '🍌': 7, '🍉': 4, '🍇': 5, '🍓': 10, '🍒': 11, '🍑': 5, '🥭': 5, '🍍': 7}",
board-tile-57,2.5,Inaccuracy,Adding another 🍒 tile does not complete any triples and is less strategic.,"['🍍', '🍇', '🍋']",7,65,3,"{'🍎': 4, '🍐': 5, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 5, '🍇': 6, '🍓': 4, '🍒': 11, '🍑': 5, '🥭': 3, '🍍': 7}",
board-tile-36,6.0,Strategic,"Completes a 🍌 match, freeing up space and setting up future opportunities.","['🍍', '🍇', '🍋']",7,65,3,"{'🍎': 4, '🍐': 5, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 5, '🍇': 6, '🍓': 4, '🍒': 11, '🍑': 5, '🥭': 3, '🍍': 7}",
board-tile-51,7.5,Good,Completes a 🍋 match and clears a tile that could be part of a larger match.,"['🍍', '🍇', '🍋']",7,65,3,"{'🍎': 4, '🍐': 5, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 5, '🍇': 6, '🍓': 4, '🍒': 11, '🍑': 5, '🥭': 3, '🍍': 7}",
board-tile-38,8.5,Strategic,"Matches three 🍓 tiles, freeing up slots and creating potential future matches.","['🍊', '🥭']",7,70,8,"{'🍎': 13, '🍐': 7, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 8, '🍒': 5, '🍑': 5, '🥭': 7, '🍍': 6}",
board-tile-24,6.0,Inaccuracy,No immediate match and risks blocking useful tiles.,"['🍊', '🥭']",7,70,8,"{'🍎': 13, '🍐': 7, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 8, '🍒': 5, '🍑': 5, '🥭': 7, '🍍': 6}",
board-tile-49,7.0,Strategic,"Completes a match and clears a slot, aiding in future matches.","['🍊', '🥭']",7,70,8,"{'🍎': 13, '🍐': 7, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 8, '🍒': 5, '🍑': 5, '🥭': 7, '🍍': 6}",
board-tile-2,8.5,Strategic,"Matches three 🍓 tiles, freeing up slots and creating potential future matches.","['🍊', '🥭']",7,70,8,"{'🍎': 13, '🍐': 7, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 8, '🍒': 5, '🍑': 5, '🥭': 7, '🍍': 6}",
board-tile-7,6.0,Inaccuracy,No immediate match and risks blocking useful tiles.,"['🍊', '🥭']",7,70,8,"{'🍎': 13, '🍐': 7, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 8, '🍒': 5, '🍑': 5, '🥭': 7, '🍍': 6}",
board-tile-48,5.5,Mistake,No match and could block useful tiles.,"['🍊', '🥭']",7,70,8,"{'🍎': 13, '🍐': 7, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 8, '🍒': 5, '🍑': 5, '🥭': 7, '🍍': 6}",
board-tile-16,9.0,Brilliant,"Completes a critical match, clearing a slot and preventing an immediate loss.","['🍊', '🥭']",7,70,8,"{'🍎': 13, '🍐': 7, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 8, '🍒': 5, '🍑': 5, '🥭': 7, '🍍': 6}",
board-tile-41,7.5,Strategic,"Completes a match and clears a slot, aiding in future matches.","['🍊', '🥭']",7,70,8,"{'🍎': 13, '🍐': 7, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 8, '🍒': 5, '🍑': 5, '🥭': 7, '🍍': 6}",
board-tile-58,4.5,Inaccuracy,Adds a 🍌 tile with no immediate matches.,[],7,63,4,"{'🍎': 7, '🍐': 6, '🍊': 6, '🍋': 3, '🍌': 9, '🍉': 3, '🍇': 2, '🍓': 5, '🍒': 5, '🍑': 4, '🥭': 4, '🍍': 9}",
board-tile-26,5.0,Strategic,"Completes a 🍋 match, freeing up space and resources.",[],7,63,4,"{'🍎': 7, '🍐': 6, '🍊': 6, '🍋': 3, '🍌': 9, '🍉': 3, '🍇': 2, '🍓': 5, '🍒': 5, '🍑': 4, '🥭': 4, '🍍': 9}",
board-tile-49,6.5,Good,"Completes a 🍐 match, removing three tiles and opening up the board.",[],7,63,4,"{'🍎': 7, '🍐': 6, '🍊': 6, '🍋': 3, '🍌': 9, '🍉': 3, '🍇': 2, '🍓': 5, '🍒': 5, '🍑': 4, '🥭': 4, '🍍': 9}",
board-tile-15,5.5,Strategic,"Completes a 🍊 match, providing a quick win and clearing space.",[],7,63,4,"{'🍎': 7, '🍐': 6, '🍊': 6, '🍋': 3, '🍌': 9, '🍉': 3, '🍇': 2, '🍓': 5, '🍒': 5, '🍑': 4, '🥭': 4, '🍍': 9}",
board-tile-30,5.0,Inaccuracy,Adds another 🍋 tile without forming a match.,"['🍋', '🍑']",7,54,6,"{'🍎': 5, '🍐': 9, '🍊': 1, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 2, '🍓': 6, '🍒': 5, '🍑': 4, '🥭': 4, '🍍': 2}",
board-tile-34,6.0,Strategic,"Forms a 🍎 match with existing tiles, reducing the collection slot.","['🍋', '🍑']",7,54,6,"{'🍎': 5, '🍐': 9, '🍊': 1, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 2, '🍓': 6, '🍒': 5, '🍑': 4, '🥭': 4, '🍍': 2}",
board-tile-8,5.0,Inaccuracy,Adds another 🍋 tile without forming a match.,"['🍋', '🍑']",7,54,6,"{'🍎': 5, '🍐': 9, '🍊': 1, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 2, '🍓': 6, '🍒': 5, '🍑': 4, '🥭': 4, '🍍': 2}",
board-tile-33,4.0,Mistake,Does not form a match and adds a less common tile.,"['🍋', '🍑']",7,54,6,"{'🍎': 5, '🍐': 9, '🍊': 1, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 2, '🍓': 6, '🍒': 5, '🍑': 4, '🥭': 4, '🍍': 2}",
board-tile-41,6.0,Strategic,"Forms a 🍉 match with existing tiles, reducing the collection slot.","['🍋', '🍑']",7,54,6,"{'🍎': 5, '🍐': 9, '🍊': 1, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 2, '🍓': 6, '🍒': 5, '🍑': 4, '🥭': 4, '🍍': 2}",
board-tile-36,7.0,Good,"Forms a 🍐 match with existing tiles, reducing the collection slot.","['🍋', '🍑']",7,54,6,"{'🍎': 5, '🍐': 9, '🍊': 1, '🍋': 5, '🍌': 5, '🍉': 6, '🍇': 2, '🍓': 6, '🍒': 5, '🍑': 4, '🥭': 4, '🍍': 2}",
board-tile-42,7.0,Strategic,Creates a setup for potential future matches involving 🍉.,[],7,49,4,"{'🍎': 9, '🍐': 0, '🍊': 2, '🍋': 8, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 3, '🍒': 4, '🍑': 7, '🥭': 4, '🍍': 4}",
board-tile-7,6.5,Strategic,"Potential for a quick match with 🍓, but not immediate.",[],7,49,4,"{'🍎': 9, '🍐': 0, '🍊': 2, '🍋': 8, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 3, '🍒': 4, '🍑': 7, '🥭': 4, '🍍': 4}",
board-tile-0,5.5,Inaccuracy,Doesn't create any immediate matches and blocks a 🍍 match.,[],7,49,4,"{'🍎': 9, '🍐': 0, '🍊': 2, '🍋': 8, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 3, '🍒': 4, '🍑': 7, '🥭': 4, '🍍': 4}",
board-tile-32,8.5,Good,"Completes a 🍎 triple, freeing up slots and preventing a loss.",[],7,49,4,"{'🍎': 9, '🍐': 0, '🍊': 2, '🍋': 8, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 3, '🍒': 4, '🍑': 7, '🥭': 4, '🍍': 4}",
board-tile-23,8.5,Strategic,"Matches with existing collection, clearing 3 tiles and setting up future moves.","['🍍', '🍍', '🍋']",7,60,8,"{'🍎': 9, '🍐': 4, '🍊': 5, '🍋': 3, '🍌': 1, '🍉': 14, '🍇': 2, '🍓': 6, '🍒': 1, '🍑': 6, '🥭': 3, '🍍': 6}",
board-tile-9,8.5,Strategic,"Matches with existing collection, clearing 3 tiles and setting up future moves.","['🍍', '🍍', '🍋']",7,60,8,"{'🍎': 9, '🍐': 4, '🍊': 5, '🍋': 3, '🍌': 1, '🍉': 14, '🍇': 2, '🍓': 6, '🍒': 1, '🍑': 6, '🥭': 3, '🍍': 6}",
board-tile-47,7.0,Good,"Potential for future matches, but not immediately useful.","['🍍', '🍍', '🍋']",7,60,8,"{'🍎': 9, '🍐': 4, '🍊': 5, '🍋': 3, '🍌': 1, '🍉': 14, '🍇': 2, '🍓': 6, '🍒': 1, '🍑': 6, '🥭': 3, '🍍': 6}",
board-tile-38,6.0,Inaccuracy,"No immediate match, but may block future useful tiles.","['🍍', '🍍', '🍋']",7,60,8,"{'🍎': 9, '🍐': 4, '🍊': 5, '🍋': 3, '🍌': 1, '🍉': 14, '🍇': 2, '🍓': 6, '🍒': 1, '🍑': 6, '🥭': 3, '🍍': 6}",
board-tile-27,7.5,Strategic,"Blocks a critical tile, preventing a potential match.","['🍍', '🍍', '🍋']",7,60,8,"{'🍎': 9, '🍐': 4, '🍊': 5, '🍋': 3, '🍌': 1, '🍉': 14, '🍇': 2, '🍓': 6, '🍒': 1, '🍑': 6, '🥭': 3, '🍍': 6}",
board-tile-33,6.5,Inaccuracy,"No immediate match, but may block future useful tiles.","['🍍', '🍍', '🍋']",7,60,8,"{'🍎': 9, '🍐': 4, '🍊': 5, '🍋': 3, '🍌': 1, '🍉': 14, '🍇': 2, '🍓': 6, '🍒': 1, '🍑': 6, '🥭': 3, '🍍': 6}",
board-tile-28,7.0,Good,"Potential for future matches, but not immediately useful.","['🍍', '🍍', '🍋']",7,60,8,"{'🍎': 9, '🍐': 4, '🍊': 5, '🍋': 3, '🍌': 1, '🍉': 14, '🍇': 2, '🍓': 6, '🍒': 1, '🍑': 6, '🥭': 3, '🍍': 6}",
board-tile-35,7.5,Strategic,"Blocks a critical tile, preventing a potential match.","['🍍', '🍍', '🍋']",7,60,8,"{'🍎': 9, '🍐': 4, '🍊': 5, '🍋': 3, '🍌': 1, '🍉': 14, '🍇': 2, '🍓': 6, '🍒': 1, '🍑': 6, '🥭': 3, '🍍': 6}",
board-tile-19,2.5,Inaccuracy,"Low value tile, unlikely to create a match.",['🍍'],7,53,5,"{'🍎': 3, '🍐': 3, '🍊': 3, '🍋': 8, '🍌': 4, '🍉': 5, '🍇': 3, '🍓': 3, '🍒': 9, '🍑': 6, '🥭': 1, '🍍': 5}",
board-tile-46,5.5,Strategic,"Blocks potential matches, but clears a valuable tile.",['🍍'],7,53,5,"{'🍎': 3, '🍐': 3, '🍊': 3, '🍋': 8, '🍌': 4, '🍉': 5, '🍇': 3, '🍓': 3, '🍒': 9, '🍑': 6, '🥭': 1, '🍍': 5}",
board-tile-13,7.0,Good,"Matches a tile with high availability, clearing space.",['🍍'],7,53,5,"{'🍎': 3, '🍐': 3, '🍊': 3, '🍋': 8, '🍌': 4, '🍉': 5, '🍇': 3, '🍓': 3, '🍒': 9, '🍑': 6, '🥭': 1, '🍍': 5}",
board-tile-34,7.0,Good,"Matches a tile with high availability, clearing space.",['🍍'],7,53,5,"{'🍎': 3, '🍐': 3, '🍊': 3, '🍋': 8, '🍌': 4, '🍉': 5, '🍇': 3, '🍓': 3, '🍒': 9, '🍑': 6, '🥭': 1, '🍍': 5}",
board-tile-15,8.5,Brilliant,"Completes a match immediately, freeing up valuable slots.",['🍍'],7,53,5,"{'🍎': 3, '🍐': 3, '🍊': 3, '🍋': 8, '🍌': 4, '🍉': 5, '🍇': 3, '🍓': 3, '🍒': 9, '🍑': 6, '🥭': 1, '🍍': 5}",
board-tile-61,3.0,Inaccuracy,Doesn't contribute to any immediate matches and is less useful than other options.,"['🍑', '🍊']",7,77,8,"{'🍎': 0, '🍐': 9, '🍊': 7, '🍋': 6, '🍌': 9, '🍉': 8, '🍇': 5, '🍓': 8, '🍒': 7, '🍑': 7, '🥭': 4, '🍍': 7}",
board-tile-1,4.0,Strategic,Opens up potential matches involving 🍇 but doesn't complete any immediately.,"['🍑', '🍊']",7,77,8,"{'🍎': 0, '🍐': 9, '🍊': 7, '🍋': 6, '🍌': 9, '🍉': 8, '🍇': 5, '🍓': 8, '🍒': 7, '🍑': 7, '🥭': 4, '🍍': 7}",
board-tile-20,7.0,Brilliant,"Completes a 🍊 match, freeing up space and preventing a loss.","['🍑', '🍊']",7,77,8,"{'🍎': 0, '🍐': 9, '🍊': 7, '🍋': 6, '🍌': 9, '🍉': 8, '🍇': 5, '🍓': 8, '🍒': 7, '🍑': 7, '🥭': 4, '🍍': 7}",
board-tile-56,4.0,Strategic,Opens up potential matches involving 🍇 but doesn't complete any immediately.,"['🍑', '🍊']",7,77,8,"{'🍎': 0, '🍐': 9, '🍊': 7, '🍋': 6, '🍌': 9, '🍉': 8, '🍇': 5, '🍓': 8, '🍒': 7, '🍑': 7, '🥭': 4, '🍍': 7}",
board-tile-42,5.0,Good,"Completes a 🍓 match, freeing up space.","['🍑', '🍊']",7,77,8,"{'🍎': 0, '🍐': 9, '🍊': 7, '🍋': 6, '🍌': 9, '🍉': 8, '🍇': 5, '🍓': 8, '🍒': 7, '🍑': 7, '🥭': 4, '🍍': 7}",
board-tile-54,3.0,Inaccuracy,Doesn't contribute to any immediate matches and is less useful than other options.,"['🍑', '🍊']",7,77,8,"{'🍎': 0, '🍐': 9, '🍊': 7, '🍋': 6, '🍌': 9, '🍉': 8, '🍇': 5, '🍓': 8, '🍒': 7, '🍑': 7, '🥭': 4, '🍍': 7}",
board-tile-45,5.0,Good,"Completes a 🍓 match, freeing up space.","['🍑', '🍊']",7,77,8,"{'🍎': 0, '🍐': 9, '🍊': 7, '🍋': 6, '🍌': 9, '🍉': 8, '🍇': 5, '🍓': 8, '🍒': 7, '🍑': 7, '🥭': 4, '🍍': 7}",
board-tile-75,6.0,Strategic,"Completes a 🍐 match, freeing up space and opening up more strategic options.","['🍑', '🍊']",7,77,8,"{'🍎': 0, '🍐': 9, '🍊': 7, '🍋': 6, '🍌': 9, '🍉': 8, '🍇': 5, '🍓': 8, '🍒': 7, '🍑': 7, '🥭': 4, '🍍': 7}",
board-tile-0,3.5,Inaccuracy,"Adds an 🍐 tile, unlikely to form a match soon.","['🍒', '🍉', '🍌', '🍍', '🍇']",7,43,3,"{'🍎': 7, '🍐': 4, '🍊': 5, '🍋': 2, '🍌': 1, '🍉': 1, '🍇': 8, '🍓': 3, '🍒': 4, '🍑': 5, '🥭': 3, '🍍': 0}",
board-tile-34,4.0,Strategic,Potential to unblock tiles or create a match with 🥭.,"['🍒', '🍉', '🍌', '🍍', '🍇']",7,43,3,"{'🍎': 7, '🍐': 4, '🍊': 5, '🍋': 2, '🍌': 1, '🍉': 1, '🍇': 8, '🍓': 3, '🍒': 4, '🍑': 5, '🥭': 3, '🍍': 0}",
board-tile-14,6.5,Good,"Completes a 🍇 match, freeing up valuable slots.","['🍒', '🍉', '🍌', '🍍', '🍇']",7,43,3,"{'🍎': 7, '🍐': 4, '🍊': 5, '🍋': 2, '🍌': 1, '🍉': 1, '🍇': 8, '🍓': 3, '🍒': 4, '🍑': 5, '🥭': 3, '🍍': 0}",
board-tile-29,5.0,Inaccuracy,Doesn't complete any immediate triples and is not strategically useful.,[],7,46,5,"{'🍎': 2, '🍐': 3, '🍊': 1, '🍋': 3, '🍌': 5, '🍉': 4, '🍇': 7, '🍓': 4, '🍒': 3, '🍑': 7, '🥭': 4, '🍍': 3}",
